enerji_kcal,yag_g,doymus_yag_g,karbonhidrat_g,seker_g,protein_g,tuz_g,lif_g,sodyum_g,nova_grubu,nutriscore_notu,seker_orani,protein_orani,doymus_yag_orani
45.0,0.0,0.0,9.9,9.9,2.3,6.5,2.0,2.6,4.0,E,0.908256880733945,0.049999999999999996,0.0
407.0,3.2,1.1,92.0,75.0,2.5,0.6,2.0,0.24,4.0,E,0.8064516129032258,0.006127450980392157,0.2619047619047619
427.0,16.0,0.0,66.2,41.09,4.47,0.69,0.0,0.276,4.0,E,0.6114583333333333,0.010443925233644858,0.0
597.0,40.0,24.0,30.0,14.0,10.0,0.19,2.0,0.076,3.0,E,0.45161290322580644,0.016722408026755852,0.5853658536585366
701.0,77.0,8.0,0.7,0.6,1.3,1.8,0.03,0.72,4.0,E,0.35294117647058826,0.001851851851851852,0.10256410256410256
475.0,25.2,8.1,54.8,21.8,6.0,0.4725,4.0,0.189,4.0,E,0.3906810035842294,0.012605042016806723,0.30916030534351147
476.0,24.5,5.7,52.0,44.2,10.4,0.1,2.0,0.04,4.0,E,0.8339622641509434,0.02180293501048218,0.2235294117647059
478.0,29.0,17.0,44.0,8.4,6.5,11.1,2.0,4.44,4.0,E,0.18666666666666668,0.013569937369519834,0.5666666666666667
490.0,21.0,10.5,69.0,37.5,4.9,1.05,2.0,0.42,4.0,E,0.5357142857142857,0.009979633401221997,0.4772727272727273
543.0,31.6666666666667,2.66666666666667,60.0,11.6666666666667,4.0,2.325,0.666666666666667,0.93,4.0,E,0.19125683060109344,0.007352941176470588,0.08163265306122451
529.0,29.0,18.0,62.0,61.0,5.0,0.19,2.0,0.076,4.0,E,0.9682539682539683,0.009433962264150943,0.6
543.0,34.0,13.0,51.0,46.0,7.1,0.08,2.0,0.032,4.0,E,0.8846153846153846,0.013051470588235293,0.37142857142857144
555.0,33.0,16.0,57.0,21.0,6.7,0.4,2.0,0.16,4.0,E,0.3620689655172414,0.012050359712230216,0.47058823529411764
481.0,21.6867469879518,11.4457831325301,66.2650602409638,31.3253012048193,5.42168674698795,0.843373493975904,2.40963855421687,0.337349397590361,4.0,E,0.4656994447429704,0.011248312753087034,0.5045140732873067
37.0,0.0,0.0,8.0,8.0,0.30000001192093,0.5,2.0,0.2,1.0,E,0.8888888888888888,0.007894737155813947,0.0
900.0,100.0,64.0,0.5,0.5,0.5,0.01,0.5,0.004,2.0,E,0.3333333333333333,0.0005549389567147614,0.6336633663366337
447.0,24.0,4.5,51.0,25.0,5.6,0.9,2.3,0.36,4.0,E,0.4807692307692308,0.012499999999999999,0.18
484.0,19.0,8.0,72.6,1.3,4.9,0.92,1.3,0.368,3.0,E,0.01766304347826087,0.010103092783505156,0.4
357.0,7.1428571428571,1.7857142857143,73.214285714286,0.0,3.5714285714286,0.80357142857143,3.5714285714286,0.321428571428572,4.0,E,0.0,0.009976057462091062,0.21929824561403802
725.0,80.0,54.0,0.7,0.7,0.5,2.2,0.0,0.88,2.0,E,0.4117647058823529,0.0006887052341597796,0.6666666666666666
550.0,50.0,8.33333333333333,15.0,0.0,10.0,2.625,1.66666666666667,1.05,3.0,E,0.0,0.018148820326678767,0.16339869281045746
302.0,22.5,15.0,4.0,2.5,21.0,2.7,2.0,1.08,3.0,E,0.5,0.06930693069306931,0.6382978723404256
480.0,20.0,16.0,68.0,0.0,12.0,1.1,4.0,0.44,3.0,E,0.0,0.02494802494802495,0.7619047619047619
455.0,17.9,12.0,69.9,35.4,3.6,0.63,2.0,0.252,4.0,E,0.49929478138222844,0.007894736842105263,0.634920634920635
389.0,16.0,9.7,50.0,15.0,9.9,0.71,2.0,0.284,3.0,E,0.29411764705882354,0.025384615384615384,0.5705882352941176
461.0,21.0,13.0,64.0,38.0,5.1,0.7,2.0,0.28,3.0,E,0.5846153846153846,0.011038961038961037,0.5909090909090909
566.0,36.0,8.66666666666667,58.0,56.6666666666667,2.66666666666667,0.0666666666666667,2.0,0.0266666666666667,4.0,E,0.9604519774011305,0.0047031158142269314,0.2342342342342343
360.0,40.0,16.0,1.0,1.0,1.0,1.965,2.0,0.786,4.0,E,0.5,0.002770083102493075,0.3902439024390244
471.0,21.0,11.0,62.0,26.0,7.4,0.65,3.5,0.26,4.0,E,0.4126984126984127,0.015677966101694914,0.5
490.0,22.0,11.0,70.0,53.0,2.8,0.5,2.0,0.2,4.0,E,0.7464788732394366,0.00570264765784114,0.4782608695652174
532.0,31.6,17.0,50.0,44.8,7.8,0.4,7.4,0.16,4.0,E,0.8784313725490196,0.014634146341463414,0.5214723926380368
500.0,28.1,9.38125,62.5,39.0625,3.12,2.03,2.0,0.812,4.0,E,0.6151574803149606,0.006227544910179641,0.3223797250859106
714.0,34.98125,13.975,1.79375,1.73125,1.846875,9.22064375,0.86875,0.15,2.0,E,0.6196868008948545,0.002583041958041958,0.3883967344102831
235.0,5.9,0.6,12.9,3.5,29.2,3.5,3.8,1.4,4.0,E,0.2517985611510791,0.12372881355932203,0.08695652173913043
420.0,23.9,15.9,39.9,4.4,10.1,0.7675,2.2,0.307,4.0,E,0.1075794621026895,0.023990498812351543,0.6385542168674699
484.0,21.2121212121212,15.1515151515152,69.6969696969697,33.3333333333333,3.03030303030303,0.871212121212121,2.27272727272727,0.348484848484849,4.0,E,0.4714959279897123,0.006248047485160886,0.6821282401091431
388.0,4.16666666666667,0.0,86.1111111111111,33.3333333333333,2.77777777777778,1.31944444444444,0.0,0.527777777777778,4.0,E,0.38265306122448944,0.007140816909454447,0.0
164.0,13.4,7.6,2.5,1.7,6.1,3.64,2.0,1.456,3.0,E,0.4857142857142857,0.036969696969696965,0.5277777777777778
446.0,22.0,2.1,55.0,32.0,6.5,0.7,2.0,0.28,4.0,E,0.5714285714285714,0.0145413870246085,0.09130434782608696
550.0,34.0,20.0,53.0,44.0,8.8,0.4,2.0,0.16,4.0,E,0.8148148148148148,0.015970961887477316,0.5714285714285714
505.0,30.0,19.0,52.0,39.0,6.1,0.66,2.0,0.264,4.0,E,0.7358490566037735,0.012055335968379446,0.6129032258064516
575.0,39.0,3.6,45.0,38.0,11.0,0.16,2.0,0.064,4.0,E,0.8260869565217391,0.019097222222222224,0.09
544.0,29.700000762939,6.4000000953674,64.0,61.0,3.7999999523163,0.12999999523163,2.6,0.052,4.0,E,0.9384615384615385,0.006972476976727157,0.20846905330026805
713.0,80.0,45.0,0.8,0.8,0.6,1.4,2.0,0.56,2.0,E,0.4444444444444445,0.0008403361344537815,0.5555555555555556
470.0,29.4117647058824,11.7647058823529,50.0,14.7058823529412,8.82352941176471,1.10294117647059,5.88235294117647,0.441176470588235,3.0,E,0.2883506343713961,0.018733608092918706,0.3868471953578317
421.0,26.3,6.6,39.4,32.1,5.8,0.19,2.0,0.076,4.0,E,0.7945544554455446,0.013744075829383886,0.24175824175824173
612.0,65.0,11.0,4.9,0.5,4.8,0.75,2.0,0.3,4.0,E,0.0847457627118644,0.007830342577487765,0.16666666666666666
405.0,5.7,3.2,84.0,67.0,1.7,0.07,2.0,0.028,4.0,E,0.788235294117647,0.0041871921182266006,0.47761194029850745
349.0,21.0,9.8,35.0,28.0,5.7,0.3,2.0,0.12,4.0,E,0.7777777777777778,0.016285714285714285,0.4454545454545455
742.0,82.0,53.0,0.1,0.1,0.9,0.0,2.0,0.0,2.0,E,0.09090909090909091,0.0012113055181695827,0.6385542168674698
41.0,0.0,0.0,9.5,9.5,0.0,0.0,0.5,0.0,3.0,E,0.9047619047619048,0.0,0.0
610.0,48.0,29.0,33.0,29.0,6.9,0.03,2.0,0.012,4.0,E,0.8529411764705882,0.011292962356792145,0.5918367346938775
523.0,28.0,17.0,59.0,58.0,6.8,0.24,2.3,0.096,4.0,E,0.9666666666666667,0.012977099236641221,0.5862068965517241
270.0,4.2,0.7,49.5,3.6,8.6,3.75,2.0,1.5,4.0,E,0.0712871287128713,0.03173431734317343,0.1346153846153846
522.0,25.5,0.0,71.8,71.7,1.31,0.107,2.0,0.0428,4.0,E,0.9848901098901099,0.0025047801147227533,0.0
500.0,25.0,16.6666666666667,55.5555555555556,11.1111111111111,5.55555555555556,11.1111111111111,5.55555555555556,4.44444444444444,4.0,E,0.19646365422396822,0.011088933244621875,0.6410256410256423
496.0,26.2,10.8,54.8,38.7,9.2,0.75,2.3,0.3,4.0,E,0.6935483870967742,0.01851106639839034,0.3970588235294118
496.0,21.8978102189781,11.6788321167883,67.8832116788321,26.2773722627737,5.83941605839416,1.67883211678832,3.64963503649635,0.671532846715328,4.0,E,0.3814771643530781,0.01174932808530012,0.5100414408670695
500.0,20.4545454545455,4.54545454545455,72.7272727272727,40.9090909090909,4.54545454545455,0.965909090909091,2.0,0.386363636363636,4.0,E,0.5548705302096177,0.009072763563781538,0.2118644067796608
500.0,29.2,10.6,56.5,51.0,10.8,0.08,2.0,0.032,4.0,E,0.8869565217391304,0.02155688622754491,0.3509933774834437
333.0,32.9,24.5,2.3,2.3,6.8,1.1,2.0,0.44,3.0,E,0.6969696969696969,0.02035928143712575,0.7227138643067846
504.0,27.0,11.0,54.0,29.0,8.7,0.4,5.0,0.16,3.0,E,0.5272727272727272,0.017227722772277226,0.39285714285714285
502.0,29.0,17.0,49.0,46.0,6.3,0.03,10.0,0.012,4.0,E,0.92,0.012524850894632206,0.5666666666666667
2032.0,19.0,8.0,72.6,38.1,4.9,0.92,1.3,0.368,3.0,E,0.517663043478261,0.002410231185440236,0.4
129.0,0.4,0.2,30.7,26.3,0.8,8.0,10.0,3.2,4.0,E,0.8296529968454259,0.006153846153846154,0.14285714285714288
482.0,21.0,6.3,66.0,27.0,6.5,0.62,3.5,0.248,4.0,E,0.40298507462686567,0.013457556935817806,0.2863636363636364
432.0,17.5,6.4,60.9,29.8,5.1,0.41,2.9,0.164,4.0,E,0.48142164781906305,0.011778290993071592,0.34594594594594597
405.0,0.0,0.0,7.5,7.5,0.0,0.025,0.0,0.01,4.0,E,0.8823529411764706,0.0,0.0
498.0,23.5,12.8,63.6,39.9,6.7,0.62,2.5,0.248,4.0,E,0.6176470588235294,0.01342685370741483,0.5224489795918368
678.0,75.0,33.0,0.4,0.4,0.4,1.18,2.0,0.472,2.0,E,0.28571428571428575,0.0005891016200294552,0.4342105263157895
108.0,3.2,0.8,0.1,0.1,18.9,4.75,2.0,1.9,4.0,E,0.09090909090909091,0.17339449541284402,0.19047619047619047
104.0,0.0,0.0,24.8,21.1,0.9,10.7,2.0,4.28,4.0,E,0.8178294573643411,0.008571428571428572,0.0
733.0,70.0,11.6666666666667,16.6666666666667,3.33333333333333,6.66666666666667,2.83333333333333,6.66666666666667,1.13333333333333,4.0,E,0.18867924528301833,0.009082652134423256,0.16431924882629154
526.0,29.87,14.1,52.0,6.8,7.4,2.4,4.1,0.96,4.0,E,0.12830188679245283,0.014041745730550285,0.45675413022351796
445.0,18.9,10.0,63.4,38.4,4.7,0.2,2.0,0.08,4.0,E,0.5962732919254657,0.010538116591928251,0.5025125628140704
485.0,22.8571428571429,8.57142857142857,60.0,0.0,8.57142857142857,0.857142857142857,5.71428571428571,0.342857142857143,4.0,E,0.0,0.017636684303350966,0.3592814371257478
499.0,25.0,13.4,61.0,37.0,6.0,0.54,3.0,0.216,4.0,E,0.5967741935483871,0.012,0.5153846153846154
540.0,32.0,20.0,54.0,52.0,4.96,0.0,3.5,0.0,4.0,E,0.9454545454545454,0.009168207024029575,0.6060606060606061
557.0,36.0,16.0,42.0,40.0,10.0,0.019999999552965,8.2,0.008,4.0,E,0.9302325581395349,0.017921146953405017,0.43243243243243246
571.0,64.2857142857143,28.5714285714286,0.0,0.0,0.0,1.25,0.0,0.5,4.0,E,0.0,0.0,0.4376367614879653
458.0,17.0,9.4,67.0,30.0,7.4,0.9,2.0,0.36,4.0,E,0.4411764705882353,0.016122004357298474,0.5222222222222223
330.0,0.0,0.0,82.0,72.0,0.6,0.02,2.0,0.008,2.0,E,0.8674698795180723,0.0018126888217522659,0.0
562.0,38.0,18.0,45.0,42.0,8.6,0.13,2.0,0.052,4.0,E,0.9130434782608695,0.015275310834813498,0.46153846153846156
549.0,36.0,14.0,46.0,42.0,7.7,0.07,2.0,0.028,4.0,E,0.8936170212765957,0.014,0.3783783783783784
504.0,27.0,11.0,54.0,29.0,8.7,0.6,4.9,0.24,3.0,E,0.5272727272727272,0.017227722772277226,0.39285714285714285
59.0,0.5,0.1,6.0,3.3,8.3,19.57,2.0,7.828,3.0,E,0.4714285714285714,0.13833333333333334,0.06666666666666667
553.0,35.0,17.1,51.5,50.2,6.9,0.27,2.0,0.108,4.0,E,0.9561904761904763,0.012454873646209386,0.47500000000000003
342.0,16.0,11.0,33.0,27.0,4.0,0.27,0.0020486772017044,0.108,4.0,E,0.7941176470588235,0.011661807580174927,0.6470588235294118
201.0,11.0,5.4,21.0,6.4,5.1,2.3,0.0,0.92,4.0,E,0.29090909090909095,0.025247524752475246,0.45
435.0,25.0,13.0,46.0,20.0,5.4,0.46,1.5,0.184,4.0,E,0.425531914893617,0.012385321100917432,0.5
470.0,115.789473684211,36.8421052631579,117.736842105263,105.263157894737,21.0526315789474,0.394736842105263,10.5263157894737,0.157894736842105,4.0,E,0.8865248226950381,0.044697731590121866,0.3154574132492101
152.0,10.3,1.7,0.0,0.0,14.8,3.6,0.0,1.44,4.0,E,0.0,0.09673202614379085,0.15044247787610618
441.0,23.1,15.3,49.9,32.0,7.6,0.8,1.7,0.32,3.0,E,0.6286836935166994,0.017194570135746604,0.6348547717842323
440.0,28.0,12.0,38.0,38.0,9.6,0.25,2.0,0.1,4.0,E,0.9743589743589743,0.021768707482993196,0.41379310344827586
65.0,0.04,0.04,14.41,0.16,0.3,5.02,2.0,2.008,4.0,E,0.010382868267358857,0.004545454545454545,0.038461538461538464
743.0,82.0,56.0,0.5,0.5,0.7,0.04,2.0,0.016,4.0,E,0.3333333333333333,0.0009408602150537634,0.6746987951807228
742.0,81.5,10.0,0.4,0.1,1.7,1.48,2.0,0.592,3.0,E,0.07142857142857144,0.002288021534320323,0.12121212121212122
23.0,0.0,0.0,5.6,5.6,0.1,0.01,0.1,0.004,4.0,E,0.8484848484848485,0.004166666666666667,0.0
450.0,14.0,9.8,64.0,26.0,16.0,0.1975,4.9,0.079,4.0,E,0.4,0.03547671840354767,0.6533333333333334
426.0,12.0,7.7,77.0,25.0,1.1,0.78,0.9,0.312,4.0,E,0.32051282051282054,0.002576112412177986,0.5923076923076923
474.0,19.0,9.0,69.0,32.0,5.9,0.85,2.4,0.34,4.0,E,0.45714285714285713,0.012421052631578947,0.45
82.0,1.1,0.7,15.0,13.0,3.0,0.13,2.0,0.052,1.0,E,0.8125,0.03614457831325301,0.3333333333333333
139.0,2.7,1.6,23.0,14.0,5.7,0.1875,0.0,0.075,4.0,E,0.5833333333333334,0.04071428571428572,0.43243243243243246
512.0,26.9,16.1,60.6,25.0,5.6,0.67,2.6,0.268,3.0,E,0.40584415584415584,0.010916179337231968,0.5770609318996417
45.0,0.5,0.1,11.0,11.0,0.5,0.01,0.5,0.004,3.0,E,0.9166666666666666,0.010869565217391304,0.06666666666666667
46.0,0.0,0.0,10.8,10.8,0.0,64.0,0.0,25.6,4.0,E,0.9152542372881356,0.0,0.0
558.0,35.0,21.0,51.0,50.0,8.5,0.25,2.0,0.1,4.0,E,0.9615384615384616,0.01520572450805009,0.5833333333333334
666.0,355.555555555555,66.6666666666667,133.333333333333,0.0,177.777777777778,0.0,44.4444444444445,0.0,1.0,E,0.0,0.2665333999666837,0.1869741352446249
134.0,6.1,3.1,13.0,0.0,4.2,14.48,5.1,5.79,3.0,E,0.0,0.031111111111111114,0.4366197183098592
491.0,22.0,12.0,67.0,35.0,5.0,0.95,2.0,0.38,4.0,E,0.5147058823529411,0.01016260162601626,0.5217391304347826
472.0,18.0,5.0,71.0,32.0,5.2,0.6,2.0,0.24,4.0,E,0.4444444444444444,0.010993657505285413,0.2631578947368421
42.0,0.0,0.0,10.5,10.5,0.0,0.00125,0.0,0.0005,4.0,E,0.9130434782608695,0.0,0.0
521.0,33.1,18.6,51.4,42.0,6.4,0.095,2.0,0.038,4.0,E,0.8015267175572519,0.012260536398467433,0.5454545454545455
500.0,25.0,14.29,67.86,32.1428571428572,7.14,1.43,7.14,0.572,4.0,E,0.4667856105555795,0.014251497005988023,0.5496153846153846
528.0,31.3,18.5,51.5,47.1,6.2,0.01,7.9,0.004,4.0,E,0.8971428571428571,0.011720226843100189,0.5727554179566564
357.0,14.0,7.9,49.0,21.0,7.4,0.43,2.6,0.172,4.0,E,0.42,0.020670391061452516,0.5266666666666667
560.0,38.0,23.0,43.0,35.0,6.5,0.01,10.0,0.004,3.0,E,0.7954545454545454,0.011586452762923352,0.5897435897435898
730.0,82.0,56.1,0.7,0.5,0.6,0.04,2.0,0.016,2.0,E,0.29411764705882354,0.0008207934336525308,0.6759036144578313
257.0,11.2,7.4,34.8,23.0,4.2,45.8,0.5,18.32,4.0,E,0.6424581005586593,0.01627906976744186,0.6065573770491804
39.0,0.0,0.0,9.7,8.7,0.0,0.01,0.0,0.004,4.0,E,0.8130841121495327,0.0,0.0
529.0,33.0,19.0,48.0,42.0,6.4,0.11,2.0,0.044,4.0,E,0.8571428571428571,0.012075471698113209,0.5588235294117647
463.0,20.1,1.9,63.7,0.9,5.0,12.8,3.7,5.12,3.0,E,0.013910355486862442,0.010775862068965518,0.0900473933649289
531.0,29.0,19.6,60.4,47.4,7.9,0.3225,2.0,0.129,1.0,E,0.7719869706840391,0.014849624060150377,0.6533333333333334
494.0,20.5263157894737,12.6315789473684,71.0526315789474,65.7894736842105,5.52631578947368,0.203947368421053,0.0058823529411764,0.0815789473684211,4.0,E,0.9130752373995611,0.01116427432216905,0.5867970660146685
103.0,0.5,0.1,23.0,21.0,1.6,10.8175,0.8,4.327,4.0,E,0.875,0.015384615384615385,0.06666666666666667
170.0,1.0,0.0,39.0,38.0,0.6,2.7525,1.0,1.101,4.0,E,0.95,0.0035087719298245615,0.0
349.0,3.5,3.0,76.0,61.0,2.8,0.11,2.0,0.044,4.0,E,0.7922077922077922,0.008,0.6666666666666666
554.0,48.0,19.0,4.5,1.5,25.0,6.25,2.0,2.5,4.0,E,0.2727272727272727,0.04504504504504504,0.3877551020408163
586.0,44.1,15.8,25.2,20.2,18.0,0.4225,8.1,0.169,4.0,E,0.7709923664122137,0.030664395229982964,0.35033259423503327
305.0,25.5,18.8,2.16,1.2,16.75,2.86,2.0,1.144,3.0,E,0.37974683544303794,0.05473856209150327,0.709433962264151
1121.0,2.54452926208651,2.29007633587786,50.8905852417303,9.4147582697201,8.14249363867684,3.35241730279898,3.05343511450382,1.34096692111959,4.0,E,0.18143480606090315,0.0072571244551486985,0.6460875807609476
441.0,15.0,7.5,71.0,36.0,4.6,0.48,1.8,0.192,4.0,E,0.5,0.010407239819004524,0.46875
2250.0,175.0,37.5,200.0,50.0,75.0,4.375,75.0,1.75,4.0,E,0.24875621890547264,0.03331852509995557,0.21306818181818182
500.0,21.4285714285714,0.0,64.2857142857143,51.0204081632654,4.28571428571429,2.23214285714286,0.0,0.892857142857143,4.0,E,0.7814942169427959,0.00855431993156545,0.0
183.0,6.1,1.0,18.0,10.0,11.0,12.1,0.0,4.84,3.0,E,0.5263157894736842,0.059782608695652176,0.14084507042253522
467.0,27.0,3.5,52.0,31.0,6.6,0.79,1.2,0.316,4.0,E,0.5849056603773585,0.014102564102564101,0.125
502.0,51.8,9.2,8.6,7.3,0.5,1.80467,0.0,0.721868,4.0,E,0.7604166666666666,0.0009940357852882703,0.17424242424242423
181.0,0.9,0.2,28.0,12.0,13.0,11.2,4.3,4.48,1.0,E,0.41379310344827586,0.07142857142857142,0.10526315789473685
503.0,26.0,15.0,58.0,27.0,8.9,0.08,1.5,0.032,3.0,E,0.4576271186440678,0.01765873015873016,0.5555555555555556
510.0,21.9,21.9,68.8,31.3,6.25,0.19,6.25,0.076,4.0,E,0.44842406876790836,0.01223091976516634,0.9563318777292577
535.0,29.0,9.5,55.0,26.0,12.0,0.46,2.0,0.184,1.0,E,0.4642857142857143,0.022388059701492536,0.31666666666666665
602.0,45.0,13.0,39.0,35.0,9.3,0.13,2.0,0.052,4.0,E,0.875,0.015422885572139305,0.2826086956521739
394.0,0.0,0.0,98.6,98.6,0.0,0.0,2.0,0.0,4.0,E,0.9899598393574297,0.0,0.0
510.0,27.5,13.5,60.0,36.0,5.5,0.6875,3.5,0.275,4.0,E,0.5901639344262295,0.010763209393346379,0.47368421052631576
433.0,43.3333333333333,6.66666666666667,3.33333333333333,3.33333333333333,0.0,2.08333333333333,0.0,0.833333333333333,4.0,E,0.7692307692307689,0.0,0.15037593984962425
548.0,32.0,25.0,59.0,59.0,4.2,0.31,1.78,0.124,4.0,E,0.9833333333333333,0.007650273224043716,0.7575757575757576
489.0,26.0,9.6,53.0,24.0,8.7,0.625,4.1,0.25,3.0,E,0.4444444444444444,0.017755102040816324,0.35555555555555557
530.0,43.0,15.0,2.5,2.4,33.0,4.6,0.0,1.84,4.0,E,0.6857142857142857,0.062146892655367235,0.3409090909090909
133.0,0.666666666666667,0.0,30.6666666666667,29.3333333333333,1.33333333333333,2.4,0.666666666666667,0.96,4.0,E,0.9263157894736822,0.00995024875621888,0.0
446.0,14.5,9.0,62.0,6.0,14.0,2.3,2.0,0.92,4.0,E,0.09523809523809523,0.03131991051454139,0.5806451612903226
525.0,28.3,13.7,62.6,2.0,5.0,1.2,3.2,0.48,4.0,E,0.031446540880503145,0.009505703422053232,0.4675767918088737
414.0,25.0,14.0,43.0,31.0,3.9,0.41,0.9,0.164,4.0,E,0.7045454545454546,0.009397590361445782,0.5384615384615384
294.0,27.0,9.3,1.2,1.2,12.0,2.1,2.0,0.84,4.0,E,0.5454545454545454,0.04067796610169491,0.3321428571428572
65.0,7.69230769230769,3.84615384615385,75.0,31.4423076923077,5.76923076923077,0.673076923076923,1.92307692307692,0.269230769230769,4.0,E,0.41371457489878555,0.08741258741258742,0.4424778761061952
312.0,21.9,9.38125,0.0,0.0,31.2,2.975,2.0,1.19,3.0,E,0.0,0.09968051118210862,0.4096615720524018
180.0,4.4,0.6,23.0,12.0,9.3,9.9,2.0,3.96,4.0,E,0.5,0.051381215469613266,0.1111111111111111
186.0,3.5,1.5,1.0,0.5,38.0,4.8,2.0,1.92,4.0,E,0.25,0.20320855614973263,0.3333333333333333
464.0,21.4285714285714,12.5,64.2857142857143,140.30612244898,3.57142857142857,0.982142857142857,2.0,0.392857142857143,4.0,E,2.149109096592691,0.00768049155145929,0.557324840764332
493.0,25.0,2.0,64.0,9.4,1.8,3.4425,3.1,1.377,4.0,E,0.14461538461538462,0.0036437246963562753,0.07692307692307693
495.0,29.0,20.0,54.0,27.0,3.9,0.68,1.0,0.272,3.0,E,0.4909090909090909,0.007862903225806451,0.6666666666666666
496.0,28.3,7.5,43.3,4.6,12.9,1.45,2.0,0.58,1.0,E,0.1038374717832957,0.025955734406438634,0.25597269624573377
536.0,56.0,9.6,0.7,0.0,6.9,2.6,0.7,1.04,3.0,E,0.0,0.012849162011173185,0.16842105263157894
188.0,16.0,1.1,6.9,6.3,2.5,4.0,2.0,1.6,4.0,E,0.7974683544303797,0.013227513227513227,0.06470588235294118
484.0,23.0,14.0,60.0,30.0,6.7,0.42,5.3,0.168,3.0,E,0.4918032786885246,0.013814432989690721,0.5833333333333334
502.0,24.0,14.6,64.3,36.2,5.2,0.33,3.7,0.132,4.0,E,0.5543644716692191,0.010337972166998012,0.584
592.0,41.0,24.0,49.0,49.0,5.9,0.23,0.0485363802083332,0.092,4.0,E,0.98,0.009949409780775718,0.5714285714285714
651.0,53.0,16.0,28.0,14.0,12.0,0.57,4.3,0.228,4.0,E,0.4827586206896552,0.018404907975460124,0.2962962962962963
275.0,14.0,9.0,33.6,28.7,3.4,0.28,0.0,0.112,4.0,E,0.8294797687861271,0.012318840579710144,0.6
212.0,12.8,0.8,20.6,11.0,2.0,7.67,3.0,3.068,4.0,E,0.5092592592592592,0.009389671361502348,0.057971014492753624
500.0,28.5714285714286,5.35714285714286,57.1428571428571,3.57142857142857,7.14285714285714,1.60714285714286,3.57142857142857,0.642857142857143,3.0,E,0.06142506142506144,0.014257199885942394,0.181159420289855
149.0,11.0,0.8,3.6,2.1,7.2,5.9,2.0,2.36,3.0,E,0.4565217391304348,0.048,0.06666666666666667
475.0,19.0,9.0,69.0,37.0,5.4,0.34,3.4,0.136,4.0,E,0.5285714285714286,0.011344537815126052,0.45
725.0,78.9,11.2,5.4,0.0,1.0,1.575,2.0,0.63,4.0,E,0.0,0.0013774104683195593,0.14017521902377972
97.0,2.85,1.4,14.2,0.0,4.0,5.0,0.0,2.0,4.0,E,0.0,0.04081632653061224,0.3636363636363636
275.0,0.0,0.0,55.0,20.0,0.0,0.1875,0.0,0.075,4.0,E,0.35714285714285715,0.0,0.0
428.0,16.0714285714286,1.78571428571429,67.8571428571429,3.57142857142857,7.14285714285714,2.58928571428571,2.0,1.03571428571429,4.0,E,0.05186721991701239,0.01665001665001664,0.10460251046025111
57.0,0.0,0.0,13.0,11.0,0.5,0.01,0.6,0.004,4.0,E,0.7857142857142857,0.008620689655172414,0.0
566.0,40.7,25.9,40.3,28.0,9.7,0.01,10.6,0.004,4.0,E,0.6779661016949153,0.01710758377425044,0.6211031175059951
547.0,30.0,7.1,62.0,60.0,5.5,0.3,2.0,0.12,4.0,E,0.9523809523809523,0.010036496350364963,0.22903225806451613
631.0,48.0,12.0,41.0,38.0,7.4,0.1,5.1,0.04,4.0,E,0.9047619047619048,0.01170886075949367,0.24489795918367346
508.0,23.2,11.2,68.4,21.8,6.4,1.145,0.0,0.458,4.0,E,0.3141210374639769,0.01257367387033399,0.46280991735537186
828.0,92.0,10.1,0.1,0.1,0.1,0.1,0.1,0.04,4.0,E,0.09090909090909091,0.00012062726176115803,0.1086021505376344
436.0,23.0,7.0,52.0,22.0,5.2,0.8,2.0,0.32,4.0,E,0.41509433962264153,0.011899313501144166,0.2916666666666667
585.0,42.0,25.0,41.0,36.0,6.6,0.06,2.0,0.024,4.0,E,0.8571428571428571,0.011262798634812285,0.5813953488372093
260.0,14.0,5.0,1.1,0.8,32.0,3.8,2.0,1.52,3.0,E,0.38095238095238093,0.12260536398467432,0.3333333333333333
45.0,0.0,0.0,12.0,11.9,0.3,0.0,2.0,0.0,4.0,E,0.9153846153846155,0.006521739130434782,0.0
270.0,23.0,13.0,0.4,0.4,16.0,3.0,0.0,1.2,3.0,E,0.28571428571428575,0.05904059040590406,0.5416666666666666
611.0,42.0,17.0,45.0,32.0,8.8,0.12,7.7,0.048,4.0,E,0.6956521739130435,0.014379084967320262,0.3953488372093023
253.0,21.0,14.0,8.5,7.0,7.5,1.5,0.5,0.6,4.0,E,0.7368421052631579,0.02952755905511811,0.6363636363636364
532.0,32.8,4.8,42.8,9.6,15.2,4.48,4.8,1.792,4.0,E,0.21917808219178084,0.02851782363977486,0.14201183431952663
365.0,33.0,3.5,13.0,6.9,2.8,3.3,2.3,1.32,4.0,E,0.4928571428571429,0.007650273224043715,0.10294117647058823
510.0,30.0,10.0,51.0,2.6,6.5,1.6,4.9,0.64,4.0,E,0.05,0.012720156555772993,0.3225806451612903
63.0,0.4,0.0,2.1,0.4,9.1,17.2,1.0,6.88,4.0,E,0.12903225806451613,0.1421875,0.0
38.0,0.1,0.0,8.4,8.3,0.1,0.0,0.4,0.0,4.0,E,0.8829787234042553,0.002564102564102564,0.0
83.0,1.6,1.0,15.6,13.4,1.6,0.18375,2.0,0.0735,4.0,E,0.8072289156626505,0.01904761904761905,0.3846153846153846
725.0,80.0,57.599998474121,0.5,0.5,0.69999998807907,1.9750000238419,2.0,0.79,2.0,E,0.3333333333333333,0.0009641873114036777,0.7111110922730988
